pair,signal_time,signal_regime,threshold_bps,cost_bps,entry_exec_time,exit_exec_time,holding_minutes,long_exchange,short_exchange,gross_price_pnl_bps,funding_pnl_bps,gross_pnl_bps,net_pnl_bps,mae_bps,mfe_bps,execution_model,status,fold_id,oos_kind,parameters_frozen
gate/okx,2026-07-03 01:30:00+00:00,NORMAL,100.0,40.0,2026-07-03 01:45:00+00:00,2026-07-03 02:15:00+00:00,30.0,okx,gate,14.392641053286859,0.0,14.392641053286859,-25.60735894671314,-3.2922385188394188,16.911962290414586,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-01 11:00:00+00:00,NORMAL,100.0,80.0,2026-07-01 11:15:00+00:00,2026-07-02 00:15:00+00:00,780.0,okx,gate,51.96523480106685,-0.5172077209729997,51.44802708009385,-28.55197291990615,-45.93643025783245,52.98950171038541,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 00:30:00+00:00,NORMAL,100.0,80.0,2026-07-02 00:45:00+00:00,2026-07-02 06:15:00+00:00,330.0,okx,gate,33.784155831521055,0.0,33.784155831521055,-46.215844168478945,-13.25840024633651,39.1575999090199,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 06:15:00+00:00,TRANSIENT_DISLOCATION,100.0,80.0,2026-07-02 06:30:00+00:00,2026-07-02 14:45:00+00:00,495.0,okx,gate,117.8768584993517,-36.093233823821,81.78362467553069,1.7836246755306888,10.403857361440672,123.26787483191492,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 18:45:00+00:00,NORMAL,100.0,80.0,2026-07-02 19:00:00+00:00,2026-07-02 19:45:00+00:00,45.0,okx,gate,6.846310823154234,0.0,6.846310823154234,-73.15368917684577,-6.652901044823523,8.906386000679944,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-02 19:45:00+00:00,NORMAL,100.0,80.0,2026-07-02 20:00:00+00:00,2026-07-02 21:30:00+00:00,90.0,okx,gate,18.65036266798681,0.0,18.65036266798681,-61.34963733201319,-10.75149258334962,17.736607132735614,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-03 00:45:00+00:00,NORMAL,100.0,80.0,2026-07-03 01:00:00+00:00,2026-07-03 01:30:00+00:00,30.0,okx,gate,1.7881151852727761,0.0,1.7881151852727761,-78.21188481472723,2.7504555145396736,6.363037033301211,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/okx,2026-07-03 01:30:00+00:00,NORMAL,100.0,80.0,2026-07-03 01:45:00+00:00,2026-07-03 02:15:00+00:00,30.0,okx,gate,14.392641053286859,0.0,14.392641053286859,-65.60735894671313,-3.2922385188394188,16.911962290414586,NEXT_BAR_OPEN_PROXY,REALIZED,8,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-04 23:30:00+00:00,NORMAL,100.0,20.0,2026-07-04 23:45:00+00:00,2026-07-05 00:00:00+00:00,15.0,hyperliquid,gate,6.075169531090108,0.0,6.075169531090108,-13.924830468909892,5.482312717471904,5.482312717471904,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 00:45:00+00:00,NORMAL,100.0,20.0,2026-07-05 01:00:00+00:00,2026-07-05 01:30:00+00:00,30.0,hyperliquid,gate,10.381719324262795,-0.491201,9.890518324262795,-10.109481675737205,3.7054769777489227,10.39485563596787,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 01:45:00+00:00,NORMAL,100.0,20.0,2026-07-05 02:00:00+00:00,2026-07-05 02:15:00+00:00,15.0,hyperliquid,gate,2.3292460659940506,-0.48853,1.8407160659940507,-18.15928393400595,2.341424229306277,2.341424229306277,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 02:30:00+00:00,NORMAL,100.0,20.0,2026-07-05 02:45:00+00:00,2026-07-05 03:30:00+00:00,45.0,hyperliquid,gate,7.795946589924663,-0.57363,7.222316589924663,-12.777683410075337,-4.978294962012519,7.795946589924663,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-04 23:30:00+00:00,NORMAL,100.0,40.0,2026-07-04 23:45:00+00:00,2026-07-05 00:00:00+00:00,15.0,hyperliquid,gate,6.075169531090108,0.0,6.075169531090108,-33.92483046890989,5.482312717471904,5.482312717471904,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 00:45:00+00:00,NORMAL,100.0,40.0,2026-07-05 01:00:00+00:00,2026-07-05 01:30:00+00:00,30.0,hyperliquid,gate,10.381719324262795,-0.491201,9.890518324262795,-30.109481675737207,3.7054769777489227,10.39485563596787,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 01:45:00+00:00,NORMAL,100.0,40.0,2026-07-05 02:00:00+00:00,2026-07-05 02:15:00+00:00,15.0,hyperliquid,gate,2.3292460659940506,-0.48853,1.8407160659940507,-38.15928393400595,2.341424229306277,2.341424229306277,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 02:30:00+00:00,NORMAL,100.0,40.0,2026-07-05 02:45:00+00:00,2026-07-05 03:30:00+00:00,45.0,hyperliquid,gate,7.795946589924663,-0.57363,7.222316589924663,-32.77768341007534,-4.978294962012519,7.795946589924663,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-04 23:30:00+00:00,NORMAL,100.0,80.0,2026-07-04 23:45:00+00:00,2026-07-05 00:00:00+00:00,15.0,hyperliquid,gate,6.075169531090108,0.0,6.075169531090108,-73.92483046890989,5.482312717471904,5.482312717471904,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 00:45:00+00:00,NORMAL,100.0,80.0,2026-07-05 01:00:00+00:00,2026-07-05 01:30:00+00:00,30.0,hyperliquid,gate,10.381719324262795,-0.491201,9.890518324262795,-70.1094816757372,3.7054769777489227,10.39485563596787,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 01:45:00+00:00,NORMAL,100.0,80.0,2026-07-05 02:00:00+00:00,2026-07-05 02:15:00+00:00,15.0,hyperliquid,gate,2.3292460659940506,-0.48853,1.8407160659940507,-78.15928393400596,2.341424229306277,2.341424229306277,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-05 02:30:00+00:00,NORMAL,100.0,80.0,2026-07-05 02:45:00+00:00,2026-07-05 03:30:00+00:00,45.0,hyperliquid,gate,7.795946589924663,-0.57363,7.222316589924663,-72.77768341007534,-4.978294962012519,7.795946589924663,NEXT_BAR_OPEN_PROXY,REALIZED,9,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-07 09:15:00+00:00,NORMAL,150.0,20.0,2026-07-07 09:30:00+00:00,2026-07-07 11:15:00+00:00,105.0,hyperliquid,gate,18.10276958564838,-6.565526,11.537243585648381,-8.462756414351619,-1.5420478146987993,16.72683869786029,NEXT_BAR_OPEN_PROXY,REALIZED,10,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-07 09:15:00+00:00,NORMAL,150.0,40.0,2026-07-07 09:30:00+00:00,2026-07-07 11:15:00+00:00,105.0,hyperliquid,gate,18.10276958564838,-6.565526,11.537243585648381,-28.462756414351617,-1.5420478146987993,16.72683869786029,NEXT_BAR_OPEN_PROXY,REALIZED,10,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-07 09:15:00+00:00,NORMAL,150.0,80.0,2026-07-07 09:30:00+00:00,2026-07-07 11:15:00+00:00,105.0,hyperliquid,gate,18.10276958564838,-6.565526,11.537243585648381,-68.46275641435162,-1.5420478146987993,16.72683869786029,NEXT_BAR_OPEN_PROXY,REALIZED,10,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-08 06:30:00+00:00,TRANSIENT_DISLOCATION,150.0,20.0,2026-07-08 06:45:00+00:00,2026-07-08 07:00:00+00:00,15.0,binance,gate,8.930990052337107,0.0,8.930990052337107,-11.069009947662893,12.244335067498335,12.244335067498335,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-08 06:30:00+00:00,TRANSIENT_DISLOCATION,150.0,40.0,2026-07-08 06:45:00+00:00,2026-07-08 07:00:00+00:00,15.0,binance,gate,8.930990052337107,0.0,8.930990052337107,-31.06900994766289,12.244335067498335,12.244335067498335,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-08 06:30:00+00:00,TRANSIENT_DISLOCATION,150.0,80.0,2026-07-08 06:45:00+00:00,2026-07-08 07:00:00+00:00,15.0,binance,gate,8.930990052337107,0.0,8.930990052337107,-71.06900994766289,12.244335067498335,12.244335067498335,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-08 17:15:00+00:00,TRANSIENT_DISLOCATION,150.0,20.0,2026-07-08 17:30:00+00:00,2026-07-08 19:45:00+00:00,135.0,bitget,gate,33.286436402544254,0.0,33.286436402544254,13.286436402544254,0.6393601884613354,33.286436402544254,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-08 17:15:00+00:00,TRANSIENT_DISLOCATION,150.0,40.0,2026-07-08 17:30:00+00:00,2026-07-08 19:45:00+00:00,135.0,bitget,gate,33.286436402544254,0.0,33.286436402544254,-6.713563597455746,0.6393601884613354,33.286436402544254,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-08 17:15:00+00:00,TRANSIENT_DISLOCATION,150.0,80.0,2026-07-08 17:30:00+00:00,2026-07-08 19:45:00+00:00,135.0,bitget,gate,33.286436402544254,0.0,33.286436402544254,-46.713563597455746,0.6393601884613354,33.286436402544254,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 05:15:00+00:00,TRANSIENT_DISLOCATION,150.0,20.0,2026-07-08 05:30:00+00:00,2026-07-08 05:45:00+00:00,15.0,hyperliquid,gate,16.987770296821303,0.0,16.987770296821303,-3.012229703178697,15.566615300002251,15.566615300002251,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 05:45:00+00:00,TRANSIENT_DISLOCATION,150.0,20.0,2026-07-08 06:00:00+00:00,2026-07-08 07:15:00+00:00,75.0,hyperliquid,gate,4.380050592044382,-5.786824,-1.406773407955618,-21.40677340795562,-31.62494955559758,3.6836717619614934,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 07:15:00+00:00,TRANSIENT_DISLOCATION,150.0,20.0,2026-07-08 07:30:00+00:00,2026-07-08 14:15:00+00:00,405.0,hyperliquid,gate,27.84786809897355,6.21693,34.06479809897355,14.064798098973547,-18.88715229255933,32.11275131219659,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 05:15:00+00:00,TRANSIENT_DISLOCATION,150.0,40.0,2026-07-08 05:30:00+00:00,2026-07-08 05:45:00+00:00,15.0,hyperliquid,gate,16.987770296821303,0.0,16.987770296821303,-23.012229703178697,15.566615300002251,15.566615300002251,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 05:45:00+00:00,TRANSIENT_DISLOCATION,150.0,40.0,2026-07-08 06:00:00+00:00,2026-07-08 07:15:00+00:00,75.0,hyperliquid,gate,4.380050592044382,-5.786824,-1.406773407955618,-41.40677340795562,-31.62494955559758,3.6836717619614934,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 07:15:00+00:00,TRANSIENT_DISLOCATION,150.0,40.0,2026-07-08 07:30:00+00:00,2026-07-08 14:15:00+00:00,405.0,hyperliquid,gate,27.84786809897355,6.21693,34.06479809897355,-5.935201901026453,-18.88715229255933,32.11275131219659,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 05:15:00+00:00,TRANSIENT_DISLOCATION,150.0,80.0,2026-07-08 05:30:00+00:00,2026-07-08 05:45:00+00:00,15.0,hyperliquid,gate,16.987770296821303,0.0,16.987770296821303,-63.0122297031787,15.566615300002251,15.566615300002251,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 05:45:00+00:00,TRANSIENT_DISLOCATION,150.0,80.0,2026-07-08 06:00:00+00:00,2026-07-08 07:15:00+00:00,75.0,hyperliquid,gate,4.380050592044382,-5.786824,-1.406773407955618,-81.40677340795561,-31.62494955559758,3.6836717619614934,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
gate/hyperliquid,2026-07-08 07:15:00+00:00,TRANSIENT_DISLOCATION,150.0,80.0,2026-07-08 07:30:00+00:00,2026-07-08 14:15:00+00:00,405.0,hyperliquid,gate,27.84786809897355,6.21693,34.06479809897355,-45.93520190102645,-18.88715229255933,32.11275131219659,NEXT_BAR_OPEN_PROXY,REALIZED,11,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-11 13:30:00+00:00,TRANSIENT_DISLOCATION,200.0,20.0,2026-07-11 13:45:00+00:00,2026-07-11 14:15:00+00:00,30.0,binance,gate,8.905453421896858,0.0,8.905453421896858,-11.094546578103142,6.0613833313138965,6.920801397550802,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-11 14:30:00+00:00,TRANSIENT_DISLOCATION,200.0,20.0,2026-07-11 14:45:00+00:00,2026-07-11 17:00:00+00:00,135.0,binance,gate,0.9454206181547242,3.12,4.065420618154724,-15.934579381845275,-7.3281455857965305,1.0130306704181358,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-11 13:30:00+00:00,TRANSIENT_DISLOCATION,200.0,40.0,2026-07-11 13:45:00+00:00,2026-07-11 14:15:00+00:00,30.0,binance,gate,8.905453421896858,0.0,8.905453421896858,-31.09454657810314,6.0613833313138965,6.920801397550802,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-11 14:30:00+00:00,TRANSIENT_DISLOCATION,200.0,40.0,2026-07-11 14:45:00+00:00,2026-07-11 17:00:00+00:00,135.0,binance,gate,0.9454206181547242,3.12,4.065420618154724,-35.934579381845275,-7.3281455857965305,1.0130306704181358,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-11 13:30:00+00:00,TRANSIENT_DISLOCATION,200.0,80.0,2026-07-11 13:45:00+00:00,2026-07-11 14:15:00+00:00,30.0,binance,gate,8.905453421896858,0.0,8.905453421896858,-71.09454657810315,6.0613833313138965,6.920801397550802,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-11 14:30:00+00:00,TRANSIENT_DISLOCATION,200.0,80.0,2026-07-11 14:45:00+00:00,2026-07-11 17:00:00+00:00,135.0,binance,gate,0.9454206181547242,3.12,4.065420618154724,-75.93457938184528,-7.3281455857965305,1.0130306704181358,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-12 19:45:00+00:00,TRANSIENT_DISLOCATION,150.0,20.0,2026-07-12 20:00:00+00:00,2026-07-13 12:45:00+00:00,1005.0,bitget,gate,30.291969925548834,-15.19,15.101969925548834,-4.898030074451166,-59.74638695494639,28.326045941275968,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-12 19:45:00+00:00,TRANSIENT_DISLOCATION,150.0,40.0,2026-07-12 20:00:00+00:00,2026-07-13 12:45:00+00:00,1005.0,bitget,gate,30.291969925548834,-15.19,15.101969925548834,-24.898030074451164,-59.74638695494639,28.326045941275968,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-12 19:45:00+00:00,TRANSIENT_DISLOCATION,150.0,80.0,2026-07-12 20:00:00+00:00,2026-07-13 12:45:00+00:00,1005.0,bitget,gate,30.291969925548834,-15.19,15.101969925548834,-64.89803007445117,-59.74638695494639,28.326045941275968,NEXT_BAR_OPEN_PROXY,REALIZED,13,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-13 14:15:00+00:00,NORMAL,100.0,20.0,2026-07-13 14:30:00+00:00,2026-07-13 23:15:00+00:00,525.0,binance,gate,31.55789143601595,14.26,45.81789143601595,25.817891436015948,-45.89199203006711,32.328426187133715,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-13 14:15:00+00:00,NORMAL,100.0,40.0,2026-07-13 14:30:00+00:00,2026-07-13 23:15:00+00:00,525.0,binance,gate,31.55789143601595,14.26,45.81789143601595,5.817891436015948,-45.89199203006711,32.328426187133715,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
binance/gate,2026-07-13 14:15:00+00:00,NORMAL,100.0,80.0,2026-07-13 14:30:00+00:00,2026-07-13 23:15:00+00:00,525.0,binance,gate,31.55789143601595,14.26,45.81789143601595,-34.18210856398405,-45.89199203006711,32.328426187133715,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-13 17:00:00+00:00,NORMAL,100.0,20.0,2026-07-13 17:15:00+00:00,2026-07-13 19:45:00+00:00,150.0,bitget,gate,29.65882175735679,0.0,29.65882175735679,9.65882175735679,-23.043413584529215,32.00605593308592,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-13 20:00:00+00:00,NORMAL,100.0,20.0,2026-07-13 20:15:00+00:00,2026-07-13 23:15:00+00:00,180.0,bitget,gate,24.03743981116202,0.0,24.03743981116202,4.03743981116202,-36.4180883185794,24.826830401627475,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 01:00:00+00:00,NORMAL,100.0,20.0,2026-07-14 01:15:00+00:00,2026-07-14 01:30:00+00:00,15.0,bitget,gate,29.11595564525804,0.0,29.11595564525804,9.11595564525804,26.798637554728,26.798637554728,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 03:45:00+00:00,NORMAL,100.0,20.0,2026-07-14 04:00:00+00:00,2026-07-14 05:15:00+00:00,75.0,bitget,gate,32.374306937175135,0.0,32.374306937175135,12.374306937175135,-3.1433671428104937,33.18632480156847,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 05:15:00+00:00,NORMAL,100.0,20.0,2026-07-14 05:30:00+00:00,2026-07-14 08:15:00+00:00,165.0,bitget,gate,17.78253052007628,-20.0,-2.2174694799237216,-22.21746947992372,-15.472013373656335,19.306456152505813,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 08:15:00+00:00,NORMAL,100.0,20.0,2026-07-14 08:30:00+00:00,2026-07-14 09:00:00+00:00,30.0,bitget,gate,11.962667213172296,0.0,11.962667213172296,-8.037332786827704,8.10206278731851,11.201574283725702,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 09:00:00+00:00,NORMAL,100.0,20.0,2026-07-14 09:15:00+00:00,2026-07-14 10:45:00+00:00,90.0,bitget,gate,25.87982032314473,0.0,25.87982032314473,5.879820323144731,5.440360506289155,19.08992971582535,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 10:45:00+00:00,NORMAL,100.0,20.0,2026-07-14 11:00:00+00:00,2026-07-14 11:15:00+00:00,15.0,bitget,gate,3.0105854752227046,0.0,3.0105854752227046,-16.989414524777295,3.0105854752227046,3.0105854752227046,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-13 17:00:00+00:00,NORMAL,100.0,40.0,2026-07-13 17:15:00+00:00,2026-07-13 19:45:00+00:00,150.0,bitget,gate,29.65882175735679,0.0,29.65882175735679,-10.34117824264321,-23.043413584529215,32.00605593308592,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-13 20:00:00+00:00,NORMAL,100.0,40.0,2026-07-13 20:15:00+00:00,2026-07-13 23:15:00+00:00,180.0,bitget,gate,24.03743981116202,0.0,24.03743981116202,-15.96256018883798,-36.4180883185794,24.826830401627475,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 01:00:00+00:00,NORMAL,100.0,40.0,2026-07-14 01:15:00+00:00,2026-07-14 01:30:00+00:00,15.0,bitget,gate,29.11595564525804,0.0,29.11595564525804,-10.88404435474196,26.798637554728,26.798637554728,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 03:45:00+00:00,NORMAL,100.0,40.0,2026-07-14 04:00:00+00:00,2026-07-14 05:15:00+00:00,75.0,bitget,gate,32.374306937175135,0.0,32.374306937175135,-7.625693062824865,-3.1433671428104937,33.18632480156847,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 05:15:00+00:00,NORMAL,100.0,40.0,2026-07-14 05:30:00+00:00,2026-07-14 08:15:00+00:00,165.0,bitget,gate,17.78253052007628,-20.0,-2.2174694799237216,-42.21746947992372,-15.472013373656335,19.306456152505813,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 08:15:00+00:00,NORMAL,100.0,40.0,2026-07-14 08:30:00+00:00,2026-07-14 09:00:00+00:00,30.0,bitget,gate,11.962667213172296,0.0,11.962667213172296,-28.037332786827704,8.10206278731851,11.201574283725702,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 09:00:00+00:00,NORMAL,100.0,40.0,2026-07-14 09:15:00+00:00,2026-07-14 10:45:00+00:00,90.0,bitget,gate,25.87982032314473,0.0,25.87982032314473,-14.120179676855269,5.440360506289155,19.08992971582535,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 10:45:00+00:00,NORMAL,100.0,40.0,2026-07-14 11:00:00+00:00,2026-07-14 11:15:00+00:00,15.0,bitget,gate,3.0105854752227046,0.0,3.0105854752227046,-36.989414524777295,3.0105854752227046,3.0105854752227046,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-13 17:00:00+00:00,NORMAL,100.0,80.0,2026-07-13 17:15:00+00:00,2026-07-13 19:45:00+00:00,150.0,bitget,gate,29.65882175735679,0.0,29.65882175735679,-50.34117824264321,-23.043413584529215,32.00605593308592,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-13 20:00:00+00:00,NORMAL,100.0,80.0,2026-07-13 20:15:00+00:00,2026-07-13 23:15:00+00:00,180.0,bitget,gate,24.03743981116202,0.0,24.03743981116202,-55.96256018883798,-36.4180883185794,24.826830401627475,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 01:00:00+00:00,NORMAL,100.0,80.0,2026-07-14 01:15:00+00:00,2026-07-14 01:30:00+00:00,15.0,bitget,gate,29.11595564525804,0.0,29.11595564525804,-50.88404435474196,26.798637554728,26.798637554728,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 03:45:00+00:00,NORMAL,100.0,80.0,2026-07-14 04:00:00+00:00,2026-07-14 05:15:00+00:00,75.0,bitget,gate,32.374306937175135,0.0,32.374306937175135,-47.625693062824865,-3.1433671428104937,33.18632480156847,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
bitget/gate,2026-07-14 05:15:00+00:00,NORMAL,100.0,80.0,2026-07-14 05:30:00+00:00,2026-07-14 08:15:00+00:00,165.0,bitget,gate,17.78253052007628,-20.0,-2.2174694799237216,-82.21746947992372,-15.472013373656335,19.306456152505813,NEXT_BAR_OPEN_PROXY,REALIZED,14,HISTORICAL_ROLLING_PSEUDO_OOS,True
