base_event_id,analysis_scope,pair,threshold_bps,event_start,event_end,duration_bars,duration_minutes,status,peak_abs_spread_bps,peak_time,peak_spread_bps,start_session,start_regime,comparison_quality
15m-0006953,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-28 04:00:00+00:00,2026-06-28 05:15:00+00:00,6,90,COMPLETED,25.85372952889695,2026-06-28 04:30:00+00:00,-25.85372952889695,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006954,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-28 06:30:00+00:00,2026-06-28 06:30:00+00:00,1,15,COMPLETED,23.982668372355565,2026-06-28 06:30:00+00:00,-23.982668372355565,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006955,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-28 07:00:00+00:00,2026-06-28 18:30:00+00:00,47,705,COMPLETED,59.485107972387844,2026-06-28 16:15:00+00:00,-59.485107972387844,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006956,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-28 19:00:00+00:00,2026-06-28 22:00:00+00:00,13,195,COMPLETED,37.44986371795151,2026-06-28 20:45:00+00:00,-37.44986371795151,BOTH_PRIMARY_MARKETS_CLOSED,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006957,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-28 22:30:00+00:00,2026-06-29 01:15:00+00:00,12,180,COMPLETED,70.24309620549555,2026-06-28 23:00:00+00:00,-70.24309620549555,BOTH_PRIMARY_MARKETS_CLOSED,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006958,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 02:15:00+00:00,2026-06-29 03:30:00+00:00,6,90,COMPLETED,36.754615210204506,2026-06-29 03:00:00+00:00,-36.754615210204506,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006959,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 04:00:00+00:00,2026-06-29 04:00:00+00:00,1,15,COMPLETED,34.04575009465456,2026-06-29 04:00:00+00:00,-34.04575009465456,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006960,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 05:30:00+00:00,2026-06-29 05:45:00+00:00,2,30,COMPLETED,25.809715144669536,2026-06-29 05:45:00+00:00,25.809715144669536,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006961,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 07:30:00+00:00,2026-06-29 07:45:00+00:00,2,30,COMPLETED,30.088115194498922,2026-06-29 07:45:00+00:00,30.088115194498922,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006962,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 08:15:00+00:00,2026-06-29 08:15:00+00:00,1,15,COMPLETED,20.77400681574124,2026-06-29 08:15:00+00:00,-20.77400681574124,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006963,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 09:30:00+00:00,2026-06-29 10:45:00+00:00,6,90,COMPLETED,32.6241383544113,2026-06-29 10:45:00+00:00,-32.6241383544113,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006964,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 12:00:00+00:00,2026-06-29 12:30:00+00:00,3,45,COMPLETED,29.229232747284335,2026-06-29 12:15:00+00:00,-29.229232747284335,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006965,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 13:00:00+00:00,2026-06-29 13:30:00+00:00,3,45,COMPLETED,31.12429162873979,2026-06-29 13:15:00+00:00,-31.12429162873979,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006966,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 14:45:00+00:00,2026-06-29 15:30:00+00:00,4,60,COMPLETED,42.26146882616347,2026-06-29 15:15:00+00:00,-42.26146882616347,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006967,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 16:00:00+00:00,2026-06-29 19:15:00+00:00,14,210,COMPLETED,36.69509313214637,2026-06-29 17:00:00+00:00,-36.69509313214637,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006968,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 20:00:00+00:00,2026-06-29 20:00:00+00:00,1,15,COMPLETED,20.077408273517182,2026-06-29 20:00:00+00:00,-20.077408273517182,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006969,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 21:15:00+00:00,2026-06-29 22:00:00+00:00,4,60,COMPLETED,34.811457408532526,2026-06-29 21:45:00+00:00,-34.811457408532526,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006970,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-29 22:30:00+00:00,2026-06-29 23:00:00+00:00,3,45,COMPLETED,33.84192974461913,2026-06-29 22:30:00+00:00,-33.84192974461913,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006971,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 00:00:00+00:00,2026-06-30 00:15:00+00:00,2,30,COMPLETED,33.38660139843458,2026-06-30 00:15:00+00:00,-33.38660139843458,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006972,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 00:45:00+00:00,2026-06-30 01:15:00+00:00,3,45,COMPLETED,30.325823513259518,2026-06-30 00:45:00+00:00,-30.325823513259518,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006973,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 02:45:00+00:00,2026-06-30 02:45:00+00:00,1,15,COMPLETED,27.581091886755228,2026-06-30 02:45:00+00:00,27.581091886755228,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006974,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 04:15:00+00:00,2026-06-30 04:30:00+00:00,2,30,COMPLETED,24.499330541548897,2026-06-30 04:15:00+00:00,24.499330541548897,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006975,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 06:15:00+00:00,2026-06-30 06:15:00+00:00,1,15,COMPLETED,20.625444826934825,2026-06-30 06:15:00+00:00,-20.625444826934825,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006976,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 08:45:00+00:00,2026-06-30 09:00:00+00:00,2,30,COMPLETED,22.651114458183642,2026-06-30 08:45:00+00:00,-22.651114458183642,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006977,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 09:30:00+00:00,2026-06-30 09:45:00+00:00,2,30,COMPLETED,24.599671030527762,2026-06-30 09:45:00+00:00,-24.599671030527762,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006978,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 10:15:00+00:00,2026-06-30 11:00:00+00:00,4,60,COMPLETED,36.919063397137,2026-06-30 10:45:00+00:00,-36.919063397137,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006979,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 11:30:00+00:00,2026-06-30 11:30:00+00:00,1,15,COMPLETED,20.26979800097865,2026-06-30 11:30:00+00:00,-20.26979800097865,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006980,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 14:45:00+00:00,2026-06-30 14:45:00+00:00,1,15,COMPLETED,24.21905173990856,2026-06-30 14:45:00+00:00,-24.21905173990856,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006981,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 18:45:00+00:00,2026-06-30 18:45:00+00:00,1,15,COMPLETED,20.610846100924057,2026-06-30 18:45:00+00:00,-20.610846100924057,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006982,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 21:00:00+00:00,2026-06-30 21:00:00+00:00,1,15,COMPLETED,22.08705504025394,2026-06-30 21:00:00+00:00,-22.08705504025394,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006983,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-06-30 21:45:00+00:00,2026-07-01 00:30:00+00:00,12,180,COMPLETED,45.607053116240685,2026-07-01 00:00:00+00:00,-45.607053116240685,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006984,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-01 01:00:00+00:00,2026-07-01 02:45:00+00:00,8,120,COMPLETED,82.05802500700061,2026-07-01 02:00:00+00:00,-82.05802500700061,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006985,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-01 03:15:00+00:00,2026-07-01 03:15:00+00:00,1,15,COMPLETED,22.54139117751652,2026-07-01 03:15:00+00:00,-22.54139117751652,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006986,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-01 05:15:00+00:00,2026-07-01 05:15:00+00:00,1,15,COMPLETED,27.168616349750653,2026-07-01 05:15:00+00:00,-27.168616349750653,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006987,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-01 05:45:00+00:00,2026-07-01 05:45:00+00:00,1,15,COMPLETED,21.793751857422688,2026-07-01 05:45:00+00:00,-21.793751857422688,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006988,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-01 06:15:00+00:00,2026-07-02 01:45:00+00:00,79,1185,COMPLETED,91.40750807495054,2026-07-01 14:00:00+00:00,-91.40750807495054,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006989,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-02 02:15:00+00:00,2026-07-02 02:45:00+00:00,3,45,COMPLETED,33.56891595552312,2026-07-02 02:15:00+00:00,-33.56891595552312,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006990,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-02 03:15:00+00:00,2026-07-02 06:45:00+00:00,15,225,COMPLETED,122.68151697880333,2026-07-02 06:00:00+00:00,-122.68151697880333,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006991,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-02 07:45:00+00:00,2026-07-02 13:00:00+00:00,22,330,COMPLETED,71.07662197194644,2026-07-02 10:15:00+00:00,-71.07662197194644,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006992,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-02 13:45:00+00:00,2026-07-02 13:45:00+00:00,1,15,COMPLETED,23.03354425352796,2026-07-02 13:45:00+00:00,-23.03354425352796,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006993,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-02 14:30:00+00:00,2026-07-02 14:30:00+00:00,1,15,COMPLETED,24.15078490050958,2026-07-02 14:30:00+00:00,-24.15078490050958,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006994,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-02 15:00:00+00:00,2026-07-03 02:00:00+00:00,45,675,COMPLETED,88.17291070549493,2026-07-03 00:45:00+00:00,-88.17291070549493,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006995,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 02:30:00+00:00,2026-07-03 02:30:00+00:00,1,15,COMPLETED,30.873851058891823,2026-07-03 02:30:00+00:00,-30.873851058891823,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006996,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 03:00:00+00:00,2026-07-03 03:00:00+00:00,1,15,COMPLETED,20.433030910899024,2026-07-03 03:00:00+00:00,-20.433030910899024,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006997,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 04:45:00+00:00,2026-07-03 04:45:00+00:00,1,15,COMPLETED,20.102841223105337,2026-07-03 04:45:00+00:00,20.102841223105337,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006998,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 05:15:00+00:00,2026-07-03 05:15:00+00:00,1,15,COMPLETED,25.45986888167526,2026-07-03 05:15:00+00:00,25.45986888167526,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0006999,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 06:15:00+00:00,2026-07-03 06:15:00+00:00,1,15,COMPLETED,26.850870766821767,2026-07-03 06:15:00+00:00,26.850870766821767,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007000,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 08:30:00+00:00,2026-07-03 11:30:00+00:00,13,195,COMPLETED,37.31984734494621,2026-07-03 11:15:00+00:00,-37.31984734494621,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007001,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 14:15:00+00:00,2026-07-03 14:15:00+00:00,1,15,COMPLETED,20.329971068887325,2026-07-03 14:15:00+00:00,-20.329971068887325,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007002,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 15:45:00+00:00,2026-07-03 18:15:00+00:00,11,165,COMPLETED,32.9981242511119,2026-07-03 18:00:00+00:00,-32.9981242511119,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007003,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 19:00:00+00:00,2026-07-03 20:45:00+00:00,8,120,COMPLETED,36.80254498955097,2026-07-03 19:30:00+00:00,-36.80254498955097,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007004,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 21:15:00+00:00,2026-07-03 21:30:00+00:00,2,30,COMPLETED,35.60426631991208,2026-07-03 21:30:00+00:00,-35.60426631991208,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007005,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 22:00:00+00:00,2026-07-03 22:00:00+00:00,1,15,COMPLETED,23.787090097466127,2026-07-03 22:00:00+00:00,-23.787090097466127,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007006,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-03 22:45:00+00:00,2026-07-03 23:00:00+00:00,2,30,COMPLETED,25.641502071759664,2026-07-03 22:45:00+00:00,-25.641502071759664,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007007,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-04 00:30:00+00:00,2026-07-04 03:30:00+00:00,13,195,COMPLETED,41.49763091883215,2026-07-04 02:45:00+00:00,-41.49763091883215,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007008,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-04 04:00:00+00:00,2026-07-04 04:15:00+00:00,2,30,COMPLETED,25.506483673679153,2026-07-04 04:00:00+00:00,-25.506483673679153,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007009,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-04 04:45:00+00:00,2026-07-04 10:45:00+00:00,25,375,COMPLETED,37.12747931825,2026-07-04 06:30:00+00:00,-37.12747931825,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007010,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-04 11:15:00+00:00,2026-07-05 05:30:00+00:00,74,1110,COMPLETED,40.05006257822335,2026-07-04 14:30:00+00:00,-40.05006257822335,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007011,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-05 06:00:00+00:00,2026-07-06 02:45:00+00:00,84,1260,COMPLETED,42.083666778930635,2026-07-05 22:45:00+00:00,-42.083666778930635,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007012,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-06 03:15:00+00:00,2026-07-06 03:45:00+00:00,3,45,COMPLETED,33.01350818988911,2026-07-06 03:30:00+00:00,-33.01350818988911,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007013,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-06 04:45:00+00:00,2026-07-06 05:15:00+00:00,3,45,COMPLETED,30.791256852035502,2026-07-06 05:15:00+00:00,-30.791256852035502,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007014,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-06 06:15:00+00:00,2026-07-06 06:45:00+00:00,3,45,COMPLETED,29.236624569834245,2026-07-06 06:45:00+00:00,-29.236624569834245,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007015,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-06 07:30:00+00:00,2026-07-06 12:30:00+00:00,21,315,COMPLETED,45.36908494891927,2026-07-06 11:15:00+00:00,-45.36908494891927,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007016,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-06 17:45:00+00:00,2026-07-06 22:30:00+00:00,20,300,COMPLETED,37.297208506855306,2026-07-06 19:45:00+00:00,-37.297208506855306,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007017,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-06 23:00:00+00:00,2026-07-06 23:30:00+00:00,3,45,COMPLETED,32.362352018659124,2026-07-06 23:30:00+00:00,-32.362352018659124,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007018,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-07 00:00:00+00:00,2026-07-07 05:15:00+00:00,22,330,COMPLETED,57.46537410806659,2026-07-07 03:45:00+00:00,-57.46537410806659,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007019,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-07 06:00:00+00:00,2026-07-07 06:00:00+00:00,1,15,COMPLETED,23.94509334409814,2026-07-07 06:00:00+00:00,-23.94509334409814,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007020,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-07 06:45:00+00:00,2026-07-07 07:00:00+00:00,2,30,COMPLETED,23.88698982743722,2026-07-07 06:45:00+00:00,23.88698982743722,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007021,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-07 07:30:00+00:00,2026-07-07 08:00:00+00:00,3,45,COMPLETED,34.051620585563235,2026-07-07 07:45:00+00:00,34.051620585563235,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007022,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-07 08:30:00+00:00,2026-07-07 11:00:00+00:00,11,165,COMPLETED,43.75819596575844,2026-07-07 10:45:00+00:00,-43.75819596575844,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007023,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-07 12:00:00+00:00,2026-07-07 12:45:00+00:00,4,60,COMPLETED,36.02139243688521,2026-07-07 12:30:00+00:00,-36.02139243688521,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007024,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-07 13:15:00+00:00,2026-07-08 00:00:00+00:00,44,660,COMPLETED,49.085914294877796,2026-07-07 19:45:00+00:00,-49.085914294877796,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007025,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 01:30:00+00:00,2026-07-08 02:00:00+00:00,3,45,COMPLETED,30.190198248968503,2026-07-08 01:30:00+00:00,-30.190198248968503,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007026,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 02:45:00+00:00,2026-07-08 02:45:00+00:00,1,15,COMPLETED,22.65388581765405,2026-07-08 02:45:00+00:00,-22.65388581765405,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007027,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 04:00:00+00:00,2026-07-08 04:30:00+00:00,3,45,COMPLETED,33.59002921021972,2026-07-08 04:15:00+00:00,-33.59002921021972,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007028,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 05:15:00+00:00,2026-07-08 05:30:00+00:00,2,30,COMPLETED,33.61344537814996,2026-07-08 05:15:00+00:00,-33.61344537814996,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007029,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 06:15:00+00:00,2026-07-08 06:15:00+00:00,1,15,COMPLETED,26.846796918016636,2026-07-08 06:15:00+00:00,-26.846796918016636,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007030,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 08:00:00+00:00,2026-07-08 09:15:00+00:00,6,90,COMPLETED,56.747886770927316,2026-07-08 08:30:00+00:00,-56.747886770927316,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007031,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 09:45:00+00:00,2026-07-08 11:30:00+00:00,8,120,COMPLETED,42.256780869474944,2026-07-08 09:45:00+00:00,-42.256780869474944,US_PREMARKET,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007032,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 14:30:00+00:00,2026-07-08 14:30:00+00:00,1,15,COMPLETED,21.84175047045093,2026-07-08 14:30:00+00:00,21.84175047045093,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007033,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 15:00:00+00:00,2026-07-08 15:00:00+00:00,1,15,COMPLETED,24.527979008613702,2026-07-08 15:00:00+00:00,24.527979008613702,US_REGULAR,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007034,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 22:00:00+00:00,2026-07-08 22:00:00+00:00,1,15,COMPLETED,20.137781176365316,2026-07-08 22:00:00+00:00,20.137781176365316,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
15m-0007035,ALL_FIVE_TRADE_CLOSE_15M,hyperliquid/okx,20,2026-07-08 23:30:00+00:00,2026-07-08 23:30:00+00:00,1,15,COMPLETED,26.349559414833838,2026-07-08 23:30:00+00:00,-26.349559414833838,US_AFTER_HOURS,PRE_GATE_REGIME,STRICT_NATIVE_15M_BARS
