pair,regime,threshold_bps,event_start,event_end,duration_minutes,peak_abs_spread_bps,peak_time,spread_at_end_bps
gate/okx,POST_GATE_REGIME,20,2026-07-21 16:10:00+00:00,2026-07-21 16:14:00+00:00,5,23.440351989547555,2026-07-21 16:11:00+00:00,21.684134441634797
gate/okx,POST_GATE_REGIME,20,2026-07-21 16:21:00+00:00,2026-07-21 16:21:00+00:00,1,20.399242313855797,2026-07-21 16:21:00+00:00,20.399242313855797
gate/okx,POST_GATE_REGIME,20,2026-07-21 16:27:00+00:00,2026-07-21 16:27:00+00:00,1,21.013397958479437,2026-07-21 16:27:00+00:00,21.013397958479437
gate/okx,POST_GATE_REGIME,20,2026-07-21 18:28:00+00:00,2026-07-21 18:28:00+00:00,1,20.02761383119225,2026-07-21 18:28:00+00:00,20.02761383119225
gate/okx,POST_GATE_REGIME,20,2026-07-21 18:50:00+00:00,2026-07-21 18:52:00+00:00,3,21.8619056294398,2026-07-21 18:50:00+00:00,20.20554968969938
gate/okx,POST_GATE_REGIME,20,2026-07-21 20:15:00+00:00,2026-07-21 20:15:00+00:00,1,20.01094938739962,2026-07-21 20:15:00+00:00,20.01094938739962
gate/okx,POST_GATE_REGIME,20,2026-07-21 20:18:00+00:00,2026-07-21 20:20:00+00:00,3,20.91489450059069,2026-07-21 20:20:00+00:00,20.91489450059069
gate/okx,POST_GATE_REGIME,20,2026-07-21 20:28:00+00:00,2026-07-21 20:28:00+00:00,1,20.607895163938586,2026-07-21 20:28:00+00:00,20.607895163938586
gate/okx,POST_GATE_REGIME,20,2026-07-21 20:32:00+00:00,2026-07-21 20:32:00+00:00,1,20.361223181629992,2026-07-21 20:32:00+00:00,20.361223181629992
gate/okx,POST_GATE_REGIME,20,2026-07-21 21:03:00+00:00,2026-07-21 22:13:00+00:00,71,36.62025844728518,2026-07-21 22:01:00+00:00,23.63401046649103
gate/okx,POST_GATE_REGIME,20,2026-07-21 22:17:00+00:00,2026-07-21 22:50:00+00:00,34,27.301752050452652,2026-07-21 22:24:00+00:00,21.723660062175295
gate/okx,POST_GATE_REGIME,20,2026-07-21 22:54:00+00:00,2026-07-21 23:15:00+00:00,22,30.765518489474534,2026-07-21 23:01:00+00:00,23.196963306621132
gate/okx,POST_GATE_REGIME,20,2026-07-21 23:18:00+00:00,2026-07-21 23:49:00+00:00,32,25.50637659414922,2026-07-21 23:30:00+00:00,21.608226236616876
gate/okx,POST_GATE_REGIME,20,2026-07-21 23:52:00+00:00,2026-07-21 23:54:00+00:00,3,20.535431168556837,2026-07-21 23:52:00+00:00,20.151475699356926
gate/okx,POST_GATE_REGIME,20,2026-07-22 00:03:00+00:00,2026-07-22 00:03:00+00:00,1,20.576208109402895,2026-07-22 00:03:00+00:00,20.576208109402895
gate/okx,POST_GATE_REGIME,20,2026-07-22 00:11:00+00:00,2026-07-22 00:11:00+00:00,1,21.254932853734104,2026-07-22 00:11:00+00:00,21.254932853734104
gate/okx,POST_GATE_REGIME,20,2026-07-22 00:15:00+00:00,2026-07-22 00:17:00+00:00,3,23.998577862052688,2026-07-22 00:15:00+00:00,21.116194639449564
gate/okx,POST_GATE_REGIME,20,2026-07-22 00:24:00+00:00,2026-07-22 00:26:00+00:00,3,21.300835334151405,2026-07-22 00:24:00+00:00,20.269743509784185
gate/okx,POST_GATE_REGIME,20,2026-07-22 00:35:00+00:00,2026-07-22 00:46:00+00:00,12,27.89919092346322,2026-07-22 00:38:00+00:00,23.8984316654206
gate/okx,POST_GATE_REGIME,20,2026-07-22 00:50:00+00:00,2026-07-22 00:54:00+00:00,5,23.30027482375352,2026-07-22 00:50:00+00:00,21.299254526090973
gate/okx,POST_GATE_REGIME,20,2026-07-22 00:58:00+00:00,2026-07-22 01:00:00+00:00,3,27.691501702653483,2026-07-22 01:00:00+00:00,27.691501702653483
gate/okx,POST_GATE_REGIME,20,2026-07-22 01:06:00+00:00,2026-07-22 01:11:00+00:00,6,24.800128096758883,2026-07-22 01:09:00+00:00,22.788712884559125
gate/okx,POST_GATE_REGIME,20,2026-07-22 01:14:00+00:00,2026-07-22 01:14:00+00:00,1,21.466958339988338,2026-07-22 01:14:00+00:00,21.466958339988338
gate/okx,POST_GATE_REGIME,20,2026-07-22 01:34:00+00:00,2026-07-22 01:34:00+00:00,1,20.75421872268543,2026-07-22 01:34:00+00:00,20.75421872268543
gate/okx,POST_GATE_REGIME,20,2026-07-22 01:41:00+00:00,2026-07-22 01:41:00+00:00,1,21.88306377830189,2026-07-22 01:41:00+00:00,21.88306377830189
gate/okx,POST_GATE_REGIME,20,2026-07-22 01:58:00+00:00,2026-07-22 01:58:00+00:00,1,20.825585719599715,2026-07-22 01:58:00+00:00,20.825585719599715
gate/okx,POST_GATE_REGIME,20,2026-07-22 02:05:00+00:00,2026-07-22 02:05:00+00:00,1,23.074252047000876,2026-07-22 02:05:00+00:00,23.074252047000876
gate/okx,POST_GATE_REGIME,20,2026-07-22 02:33:00+00:00,2026-07-22 02:33:00+00:00,1,22.876000825035753,2026-07-22 02:33:00+00:00,22.876000825035753
gate/okx,POST_GATE_REGIME,20,2026-07-22 03:09:00+00:00,2026-07-22 03:09:00+00:00,1,20.252584115094777,2026-07-22 03:09:00+00:00,20.252584115094777
gate/okx,POST_GATE_REGIME,20,2026-07-22 05:32:00+00:00,2026-07-22 05:32:00+00:00,1,21.013216207036127,2026-07-22 05:32:00+00:00,21.013216207036127
gate/okx,POST_GATE_REGIME,20,2026-07-22 07:57:00+00:00,2026-07-22 07:57:00+00:00,1,20.38817485858166,2026-07-22 07:57:00+00:00,20.38817485858166
gate/okx,POST_GATE_REGIME,20,2026-07-22 08:28:00+00:00,2026-07-22 08:29:00+00:00,2,20.237062734894334,2026-07-22 08:29:00+00:00,20.237062734894334
gate/okx,POST_GATE_REGIME,20,2026-07-22 09:26:00+00:00,2026-07-22 09:31:00+00:00,6,22.207843043273122,2026-07-22 09:29:00+00:00,21.186864144229485
gate/okx,POST_GATE_REGIME,20,2026-07-22 09:38:00+00:00,2026-07-22 09:39:00+00:00,2,20.610867621288833,2026-07-22 09:39:00+00:00,20.610867621288833
gate/okx,POST_GATE_REGIME,20,2026-07-22 09:50:00+00:00,2026-07-22 09:54:00+00:00,5,22.566746573829366,2026-07-22 09:53:00+00:00,22.239796389445182
gate/okx,POST_GATE_REGIME,20,2026-07-22 10:01:00+00:00,2026-07-22 10:01:00+00:00,1,20.33415257019038,2026-07-22 10:01:00+00:00,20.33415257019038
gate/okx,POST_GATE_REGIME,20,2026-07-22 10:06:00+00:00,2026-07-22 10:06:00+00:00,1,20.077670990165068,2026-07-22 10:06:00+00:00,20.077670990165068
gate/okx,POST_GATE_REGIME,20,2026-07-22 10:11:00+00:00,2026-07-22 10:18:00+00:00,8,21.708742374904663,2026-07-22 10:14:00+00:00,21.399975153587484
gate/okx,POST_GATE_REGIME,20,2026-07-22 10:31:00+00:00,2026-07-22 10:43:00+00:00,13,26.10913618927115,2026-07-22 10:39:00+00:00,22.563122543449634
gate/okx,POST_GATE_REGIME,20,2026-07-22 10:47:00+00:00,2026-07-22 10:58:00+00:00,12,24.850695418653324,2026-07-22 10:53:00+00:00,21.528525296017733
gate/okx,POST_GATE_REGIME,20,2026-07-22 11:04:00+00:00,2026-07-22 11:14:00+00:00,11,21.982782827756147,2026-07-22 11:11:00+00:00,20.861750782314925
gate/okx,POST_GATE_REGIME,20,2026-07-22 11:17:00+00:00,2026-07-22 11:46:00+00:00,30,29.076811243034786,2026-07-22 11:33:00+00:00,20.700992429930835
gate/okx,POST_GATE_REGIME,20,2026-07-22 11:49:00+00:00,2026-07-22 11:55:00+00:00,7,22.896718002242377,2026-07-22 11:54:00+00:00,21.69056945838376
gate/okx,POST_GATE_REGIME,20,2026-07-22 12:07:00+00:00,2026-07-22 12:07:00+00:00,1,22.162059041998468,2026-07-22 12:07:00+00:00,22.162059041998468
gate/okx,POST_GATE_REGIME,20,2026-07-22 12:21:00+00:00,2026-07-22 12:21:00+00:00,1,20.472159487870908,2026-07-22 12:21:00+00:00,20.472159487870908
gate/okx,POST_GATE_REGIME,20,2026-07-22 12:39:00+00:00,2026-07-22 12:39:00+00:00,1,20.07999611354929,2026-07-22 12:39:00+00:00,20.07999611354929
gate/okx,POST_GATE_REGIME,20,2026-07-22 12:45:00+00:00,2026-07-22 12:49:00+00:00,5,23.812716640863304,2026-07-22 12:48:00+00:00,20.2183418523737
gate/okx,POST_GATE_REGIME,20,2026-07-22 12:56:00+00:00,2026-07-22 12:58:00+00:00,3,24.581023775221855,2026-07-22 12:56:00+00:00,22.35726916119591
gate/okx,POST_GATE_REGIME,20,2026-07-22 13:43:00+00:00,2026-07-22 13:43:00+00:00,1,20.32036322649224,2026-07-22 13:43:00+00:00,20.32036322649224
gate/okx,POST_GATE_REGIME,20,2026-07-22 13:46:00+00:00,2026-07-22 13:46:00+00:00,1,21.652317710089093,2026-07-22 13:46:00+00:00,21.652317710089093
gate/okx,POST_GATE_REGIME,20,2026-07-22 13:50:00+00:00,2026-07-22 13:50:00+00:00,1,20.162013332429943,2026-07-22 13:50:00+00:00,20.162013332429943
gate/okx,POST_GATE_REGIME,20,2026-07-22 13:58:00+00:00,2026-07-22 13:58:00+00:00,1,21.31606994828915,2026-07-22 13:58:00+00:00,21.31606994828915
gate/okx,POST_GATE_REGIME,20,2026-07-22 14:01:00+00:00,2026-07-22 14:01:00+00:00,1,21.045744936607164,2026-07-22 14:01:00+00:00,21.045744936607164
gate/okx,POST_GATE_REGIME,20,2026-07-22 14:05:00+00:00,2026-07-22 14:08:00+00:00,4,22.60208476571991,2026-07-22 14:06:00+00:00,20.4614127891773
gate/okx,POST_GATE_REGIME,20,2026-07-22 14:15:00+00:00,2026-07-22 14:15:00+00:00,1,21.876634802872427,2026-07-22 14:15:00+00:00,21.876634802872427
gate/okx,POST_GATE_REGIME,20,2026-07-22 14:23:00+00:00,2026-07-22 14:25:00+00:00,3,26.256963417664345,2026-07-22 14:23:00+00:00,22.801598478842248
gate/okx,POST_GATE_REGIME,20,2026-07-22 14:29:00+00:00,2026-07-22 14:29:00+00:00,1,20.366116465767774,2026-07-22 14:29:00+00:00,20.366116465767774
gate/okx,POST_GATE_REGIME,20,2026-07-22 14:34:00+00:00,2026-07-22 15:24:00+00:00,51,35.129829358046656,2026-07-22 14:41:00+00:00,23.442232203963297
gate/okx,POST_GATE_REGIME,20,2026-07-22 15:27:00+00:00,2026-07-22 15:50:00+00:00,24,29.670671289100017,2026-07-22 15:34:00+00:00,24.67802276212601
gate/okx,POST_GATE_REGIME,20,2026-07-22 15:54:00+00:00,2026-07-22 15:59:00+00:00,6,24.19485130411954,2026-07-22 15:57:00+00:00,20.68935678127188
gate/okx,POST_GATE_REGIME,20,2026-07-22 16:04:00+00:00,2026-07-22 16:04:00+00:00,1,20.167697939676895,2026-07-22 16:04:00+00:00,20.167697939676895
gate/okx,POST_GATE_REGIME,20,2026-07-22 16:46:00+00:00,2026-07-22 16:46:00+00:00,1,20.536708382676203,2026-07-22 16:46:00+00:00,20.536708382676203
gate/okx,POST_GATE_REGIME,20,2026-07-22 17:26:00+00:00,2026-07-22 17:26:00+00:00,1,23.66175482177032,2026-07-22 17:26:00+00:00,23.66175482177032
gate/okx,POST_GATE_REGIME,20,2026-07-22 17:32:00+00:00,2026-07-22 17:35:00+00:00,4,25.617277868642482,2026-07-22 17:33:00+00:00,22.08376054893883
gate/okx,POST_GATE_REGIME,20,2026-07-22 17:42:00+00:00,2026-07-22 17:42:00+00:00,1,20.449978484095347,2026-07-22 17:42:00+00:00,20.449978484095347
gate/okx,POST_GATE_REGIME,20,2026-07-22 17:56:00+00:00,2026-07-22 17:57:00+00:00,2,20.219252519509787,2026-07-22 17:56:00+00:00,20.175247740174093
gate/okx,POST_GATE_REGIME,20,2026-07-22 18:12:00+00:00,2026-07-22 18:12:00+00:00,1,21.015484050039564,2026-07-22 18:12:00+00:00,21.015484050039564
gate/okx,POST_GATE_REGIME,20,2026-07-22 18:30:00+00:00,2026-07-22 18:32:00+00:00,3,23.41223388424869,2026-07-22 18:31:00+00:00,20.558737264893523
gate/okx,POST_GATE_REGIME,20,2026-07-22 19:55:00+00:00,2026-07-22 19:56:00+00:00,2,23.88708787829482,2026-07-22 19:55:00+00:00,20.240906475105312
gate/okx,POST_GATE_REGIME,20,2026-07-22 20:05:00+00:00,2026-07-22 20:07:00+00:00,3,34.487035355213855,2026-07-22 20:06:00+00:00,22.449558398810776
gate/okx,POST_GATE_REGIME,20,2026-07-22 21:10:00+00:00,2026-07-22 21:11:00+00:00,2,23.236767422813593,2026-07-22 21:10:00+00:00,22.758341543137888
gate/okx,POST_GATE_REGIME,20,2026-07-22 21:14:00+00:00,2026-07-22 21:18:00+00:00,5,20.518160102897532,2026-07-22 21:14:00+00:00,20.272138096260964
gate/okx,POST_GATE_REGIME,20,2026-07-22 21:24:00+00:00,2026-07-22 21:38:00+00:00,15,27.2563011055659,2026-07-22 21:28:00+00:00,20.098343804417937
gate/okx,POST_GATE_REGIME,20,2026-07-22 21:44:00+00:00,2026-07-22 22:05:00+00:00,22,28.330356592967174,2026-07-22 21:52:00+00:00,20.87433419731876
gate/okx,POST_GATE_REGIME,20,2026-07-22 22:10:00+00:00,2026-07-22 22:10:00+00:00,1,20.999969117690927,2026-07-22 22:10:00+00:00,20.999969117690927
gate/okx,POST_GATE_REGIME,20,2026-07-22 22:17:00+00:00,2026-07-22 22:30:00+00:00,14,26.472842115039562,2026-07-22 22:23:00+00:00,20.971255450783787
gate/okx,POST_GATE_REGIME,20,2026-07-22 22:33:00+00:00,2026-07-22 22:36:00+00:00,4,22.73370912490787,2026-07-22 22:35:00+00:00,21.11571723570441
gate/okx,POST_GATE_REGIME,20,2026-07-22 22:57:00+00:00,2026-07-22 22:57:00+00:00,1,21.58640601925618,2026-07-22 22:57:00+00:00,21.58640601925618
gate/okx,POST_GATE_REGIME,20,2026-07-22 23:28:00+00:00,2026-07-22 23:28:00+00:00,1,22.397989643855503,2026-07-22 23:28:00+00:00,22.397989643855503
gate/okx,POST_GATE_REGIME,20,2026-07-22 23:38:00+00:00,2026-07-22 23:38:00+00:00,1,20.26658352170969,2026-07-22 23:38:00+00:00,20.26658352170969
gate/okx,POST_GATE_REGIME,20,2026-07-22 23:43:00+00:00,2026-07-22 23:43:00+00:00,1,20.824152897638548,2026-07-22 23:43:00+00:00,20.824152897638548
gate/okx,POST_GATE_REGIME,20,2026-07-22 23:46:00+00:00,2026-07-22 23:46:00+00:00,1,20.900597382744813,2026-07-22 23:46:00+00:00,20.900597382744813
gate/okx,POST_GATE_REGIME,20,2026-07-22 23:58:00+00:00,2026-07-22 23:58:00+00:00,1,20.713738444775977,2026-07-22 23:58:00+00:00,20.713738444775977
gate/okx,POST_GATE_REGIME,20,2026-07-23 00:40:00+00:00,2026-07-23 00:40:00+00:00,1,23.325904456171337,2026-07-23 00:40:00+00:00,23.325904456171337
gate/okx,POST_GATE_REGIME,20,2026-07-23 00:50:00+00:00,2026-07-23 00:50:00+00:00,1,21.01017536595285,2026-07-23 00:50:00+00:00,21.01017536595285
gate/okx,POST_GATE_REGIME,20,2026-07-23 02:02:00+00:00,2026-07-23 02:02:00+00:00,1,21.847690387015877,2026-07-23 02:02:00+00:00,21.847690387015877
gate/okx,POST_GATE_REGIME,20,2026-07-23 02:21:00+00:00,2026-07-23 02:21:00+00:00,1,22.322130348666533,2026-07-23 02:21:00+00:00,22.322130348666533
gate/okx,POST_GATE_REGIME,20,2026-07-23 02:24:00+00:00,2026-07-23 02:25:00+00:00,2,21.745576752001583,2026-07-23 02:25:00+00:00,21.745576752001583
gate/okx,POST_GATE_REGIME,20,2026-07-23 02:28:00+00:00,2026-07-23 02:37:00+00:00,10,27.963214588133,2026-07-23 02:30:00+00:00,21.393413828353847
gate/okx,POST_GATE_REGIME,20,2026-07-23 02:40:00+00:00,2026-07-23 02:55:00+00:00,16,27.131118145104843,2026-07-23 02:50:00+00:00,23.871266226823188
gate/okx,POST_GATE_REGIME,20,2026-07-23 02:59:00+00:00,2026-07-23 03:10:00+00:00,12,22.885088640532256,2026-07-23 03:08:00+00:00,20.93846678665171
gate/okx,POST_GATE_REGIME,20,2026-07-23 03:13:00+00:00,2026-07-23 03:27:00+00:00,15,31.006534921600913,2026-07-23 03:15:00+00:00,21.644601844059494
gate/okx,POST_GATE_REGIME,20,2026-07-23 03:31:00+00:00,2026-07-23 03:31:00+00:00,1,20.209137472463308,2026-07-23 03:31:00+00:00,20.209137472463308
gate/okx,POST_GATE_REGIME,20,2026-07-23 04:51:00+00:00,2026-07-23 04:51:00+00:00,1,22.61532859305859,2026-07-23 04:51:00+00:00,22.61532859305859
gate/okx,POST_GATE_REGIME,20,2026-07-23 05:07:00+00:00,2026-07-23 05:07:00+00:00,1,22.600954775028672,2026-07-23 05:07:00+00:00,22.600954775028672
gate/okx,POST_GATE_REGIME,20,2026-07-23 05:22:00+00:00,2026-07-23 05:22:00+00:00,1,20.047699699285484,2026-07-23 05:22:00+00:00,20.047699699285484
gate/okx,POST_GATE_REGIME,20,2026-07-23 06:48:00+00:00,2026-07-23 06:48:00+00:00,1,21.01121234695242,2026-07-23 06:48:00+00:00,21.01121234695242
gate/okx,POST_GATE_REGIME,20,2026-07-23 07:00:00+00:00,2026-07-23 07:00:00+00:00,1,20.211609425960436,2026-07-23 07:00:00+00:00,20.211609425960436
gate/okx,POST_GATE_REGIME,50,2026-07-20 00:03:00+00:00,2026-07-20 00:05:00+00:00,3,57.60320574362286,2026-07-20 00:03:00+00:00,50.65773347495747
gate/okx,POST_GATE_REGIME,50,2026-07-20 00:21:00+00:00,2026-07-20 00:21:00+00:00,1,52.448522013325174,2026-07-20 00:21:00+00:00,52.448522013325174
